loop,network,location,traffic,FlowID,SrcAddress,DestAddress,Start,Count
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.079,71
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.08,40
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.081,55
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.082,58
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.083,51
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.084,69
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.085,163
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.086,98
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.087,1
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.088,61
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.089,64
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.09,58
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.091,60
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.092,63
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.093,54
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.094,76
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.095,78
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.096,75
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.097,62
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.098,63
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.099,85
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.1,88
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.101,134
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.102,68
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.104,58
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.105,50
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.106,54
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.107,64
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.108,61
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.109,81
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.11,81
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.111,70
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.112,81
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.113,74
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.114,87
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.115,177
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.116,332
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.117,700
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.118,230
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.119,1
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.12,209
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.121,166
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.122,122
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.123,151
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.124,112
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.125,97
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.126,76
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.127,57
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.128,28
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.129,32
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.13,31
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.131,23
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.132,22
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.133,20
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.134,26
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.135,21
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.136,20
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.137,20
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.138,22
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.139,9
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.14,20
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.141,5
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.142,13
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.144,2
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.145,7
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.146,9
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.147,14
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.148,6
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.149,7
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.15,7
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.151,2
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.152,5
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.153,7
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.154,3
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.155,7
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.157,4
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.158,4
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.159,1
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.16,5
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.161,5
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.162,3
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.163,4
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.164,3
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.165,1
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.166,2
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.168,4
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.169,10
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.17,2
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.171,3
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.173,5
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.174,3
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.177,1
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.181,1
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.184,4
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.185,1
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.187,3
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.188,3
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.189,1
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.19,1
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.191,5
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.192,5
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.193,3
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.194,5
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.196,1
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.197,3
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.198,17
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.2,1
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.205,3
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.208,4
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.209,3
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.212,3
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.213,3
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.214,5
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.215,6
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.216,3
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.217,8
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.218,6
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.221,5
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.222,3
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.224,5
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.241,3
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,0.242,1
3,private,loc2,Light,8,7.0.0.9,7.0.0.10,5.933,1
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.008,1712
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.009,1722
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.01,2171
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.011,3463
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.012,5270
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.013,7100
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.014,11415
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.015,20681
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.016,5291
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.017,2597
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.018,1947
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.019,1703
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.02,1371
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.021,1881
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.022,5435
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.023,1515
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.024,1025
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.025,1014
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.026,995
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.027,910
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.028,1146
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.029,2849
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.03,1144
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.031,960
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.032,941
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.033,973
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.034,1160
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.035,1215
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.036,5807
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.037,1052
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.038,719
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.039,485
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.04,175
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.041,110
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.042,197
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.044,104
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.045,97
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.046,67
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.047,50
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.048,62
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.049,55
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.05,101
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.052,34
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.053,33
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.054,30
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.055,38
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.056,22
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.057,26
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.058,61
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.06,20
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.061,36
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.062,32
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.063,36
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.064,22
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.065,53
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.066,32
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.067,24
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.068,43
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.069,39
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.07,75
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.072,35
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.073,29
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.074,41
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.075,30
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.076,30
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.077,28
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.078,28
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.079,24
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.08,29
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.081,25
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.082,45
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.083,48
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.084,55
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.085,85
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.086,44
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.088,42
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.089,35
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.09,49
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.091,73
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.092,72
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.093,84
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.094,55
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.095,36
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.096,51
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.097,73
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.098,40
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.099,43
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.1,33
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.101,80
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.102,47
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.104,47
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.105,37
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.106,55
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.107,56
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.108,64
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.109,73
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.11,73
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.111,93
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.112,94
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.113,127
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.114,141
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.115,165
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.116,75
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.117,123
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.118,42
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.12,49
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.121,40
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.122,70
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.123,28
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.124,21
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.125,15
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.126,10
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.127,8
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.128,16
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.129,8
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.13,5
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.131,10
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.132,9
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.133,8
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.134,7
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.135,9
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.136,47
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.137,1
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.138,4
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.139,2
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.14,24
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.141,2
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.142,5
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.144,4
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.145,8
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.146,3
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.147,3
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.148,1
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.15,2
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.151,6
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.152,1
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.155,1
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.157,1
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.158,3
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.159,2
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.16,5
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.162,3
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.163,3
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.166,8
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.167,3
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.168,1
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.171,6
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.174,3
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.179,1
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.181,2
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.182,2
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.184,1
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.185,3
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.186,4
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.189,2
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.19,1
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.191,4
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.192,3
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.193,1
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.205,1
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.206,2
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.208,4
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.21,1
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.211,2
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.212,2
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.213,3
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.214,2
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.216,4
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.219,2
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.222,2
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.237,1
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,0.238,1
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,3.331,1
3,private,loc2,Light,9,7.0.0.9,7.0.0.8,5.238,1
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.008,1353
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.009,1423
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.01,2716
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.011,5141
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.012,6593
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.013,8397
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.014,10514
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.015,15101
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.016,2478
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.017,1808
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.018,1580
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.019,1574
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.02,1722
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.021,1774
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.022,2559
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.023,1357
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.024,1368
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.025,1426
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.026,1709
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.027,2239
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.028,2755
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.029,4250
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.03,2048
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.031,1787
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.032,1771
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.033,1727
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.034,1796
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.035,2385
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.036,2760
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.037,1156
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.038,900
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.039,785
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.04,657
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.041,629
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.042,2209
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.044,609
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.045,478
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.046,423
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.047,395
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.048,396
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.049,577
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.05,1910
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.052,208
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.053,159
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.054,104
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.055,82
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.056,62
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.057,111
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.058,83
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.06,23
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.061,25
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.062,8
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.063,19
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.064,8
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.065,14
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.066,10
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.067,10
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.068,10
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.069,4
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.07,9
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.072,7
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.073,6
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.074,5
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.075,5
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.076,7
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.077,8
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.078,8
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.079,5
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.08,6
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.081,1
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.082,1
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.083,5
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.084,5
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.085,12
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.086,5
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.088,4
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.089,1
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.09,2
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.091,6
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.092,7
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.093,7
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.094,5
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.095,4
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.096,10
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.097,7
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.098,4
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.099,5
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.1,7
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.101,22
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.102,5
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.104,3
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.105,7
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.106,7
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.107,7
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.108,10
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.109,8
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.11,6
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.111,11
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.112,15
3,private,loc2,Light,10,7.0.0.10,7.0.0.9,0.113,24
